date_time,open_price,high_price,low_price,close_price,quantity
2023/10/04 15:15, 16244.00, 16245.00, 16242.00, 16243.00, 162
2023/10/04 15:16, 16242.00, 16242.00, 16238.00, 16240.00, 117
2023/10/04 15:17, 16240.00, 16246.00, 16240.00, 16246.00, 120
2023/10/04 15:18, 16246.00, 16248.00, 16244.00, 16247.00, 166
2023/10/04 15:19, 16247.00, 16249.00, 16245.00, 16245.00, 107
2023/10/04 15:20, 16246.00, 16247.00, 16242.00, 16246.00, 121
2023/10/04 15:21, 16247.00, 16250.00, 16247.00, 16247.00, 198
2023/10/04 15:22, 16246.00, 16248.00, 16245.00, 16245.00, 74
2023/10/04 15:23, 16245.00, 16252.00, 16243.00, 16251.00, 196
2023/10/04 15:24, 16252.00, 16252.00, 16247.00, 16248.00, 76
2023/10/04 15:25, 16247.00, 16248.00, 16245.00, 16245.00, 97
2023/10/04 15:26, 16244.00, 16245.00, 16243.00, 16244.00, 104
2023/10/04 15:27, 16245.00, 16250.00, 16245.00, 16250.00, 134
2023/10/04 15:28, 16249.00, 16253.00, 16249.00, 16252.00, 126
2023/10/04 15:29, 16251.00, 16252.00, 16247.00, 16247.00, 64
2023/10/04 15:30, 16247.00, 16250.00, 16245.00, 16247.00, 50
2023/10/04 15:31, 16247.00, 16250.00, 16246.00, 16248.00, 75
2023/10/04 15:32, 16246.00, 16246.00, 16242.00, 16243.00, 146
2023/10/04 15:33, 16243.00, 16243.00, 16237.00, 16241.00, 242
2023/10/04 15:34, 16240.00, 16240.00, 16237.00, 16238.00, 94
2023/10/04 15:35, 16238.00, 16239.00, 16235.00, 16237.00, 155
2023/10/04 15:36, 16237.00, 16239.00, 16236.00, 16236.00, 69
2023/10/04 15:37, 16235.00, 16236.00, 16234.00, 16235.00, 116
2023/10/04 15:38, 16235.00, 16237.00, 16232.00, 16237.00, 122
2023/10/04 15:39, 16237.00, 16238.00, 16236.00, 16238.00, 74
2023/10/04 15:40, 16238.00, 16241.00, 16238.00, 16240.00, 65
2023/10/04 15:41, 16240.00, 16241.00, 16236.00, 16241.00, 136
2023/10/04 15:42, 16241.00, 16245.00, 16241.00, 16245.00, 63
2023/10/04 15:43, 16245.00, 16255.00, 16245.00, 16255.00, 388
2023/10/04 15:44, 16255.00, 16263.00, 16254.00, 16261.00, 450
2023/10/04 15:45, 16262.00, 16265.00, 16259.00, 16263.00, 308
2023/10/04 15:46, 16263.00, 16269.00, 16263.00, 16264.00, 377
2023/10/04 15:47, 16264.00, 16268.00, 16264.00, 16264.00, 171
2023/10/04 15:48, 16264.00, 16266.00, 16263.00, 16263.00, 116
2023/10/04 15:49, 16263.00, 16267.00, 16261.00, 16262.00, 200
2023/10/04 15:50, 16261.00, 16262.00, 16258.00, 16260.00, 176
2023/10/04 15:51, 16261.00, 16263.00, 16258.00, 16259.00, 142
2023/10/04 15:52, 16258.00, 16259.00, 16256.00, 16257.00, 113
2023/10/04 15:53, 16258.00, 16261.00, 16258.00, 16261.00, 66
2023/10/04 15:54, 16261.00, 16261.00, 16255.00, 16256.00, 88
2023/10/04 15:55, 16256.00, 16258.00, 16255.00, 16257.00, 60
2023/10/04 15:56, 16256.00, 16258.00, 16254.00, 16258.00, 101
2023/10/04 15:57, 16258.00, 16259.00, 16257.00, 16257.00, 56
2023/10/04 15:58, 16257.00, 16259.00, 16256.00, 16258.00, 59
2023/10/04 15:59, 16257.00, 16257.00, 16255.00, 16256.00, 34
2023/10/04 16:00, 16256.00, 16260.00, 16256.00, 16260.00, 75
2023/10/04 16:01, 16260.00, 16262.00, 16259.00, 16262.00, 122
2023/10/04 16:02, 16260.00, 16264.00, 16260.00, 16261.00, 105
2023/10/04 16:03, 16260.00, 16261.00, 16253.00, 16253.00, 155
2023/10/04 16:04, 16253.00, 16256.00, 16252.00, 16256.00, 96
2023/10/04 16:05, 16256.00, 16258.00, 16255.00, 16258.00, 53
2023/10/04 16:06, 16259.00, 16259.00, 16253.00, 16253.00, 56
2023/10/04 16:07, 16255.00, 16260.00, 16254.00, 16260.00, 72
2023/10/04 16:08, 16261.00, 16264.00, 16258.00, 16258.00, 109
2023/10/04 16:09, 16260.00, 16263.00, 16258.00, 16262.00, 52
2023/10/04 16:10, 16261.00, 16262.00, 16259.00, 16259.00, 61
2023/10/04 16:11, 16258.00, 16259.00, 16255.00, 16256.00, 52
2023/10/04 16:12, 16256.00, 16258.00, 16256.00, 16258.00, 31
2023/10/04 16:13, 16258.00, 16266.00, 16256.00, 16266.00, 135
2023/10/04 16:14, 16267.00, 16267.00, 16261.00, 16261.00, 129
2023/10/04 16:15, 16262.00, 16266.00, 16262.00, 16263.00, 82
2023/10/04 16:16, 16263.00, 16265.00, 16262.00, 16265.00, 95
2023/10/04 16:17, 16266.00, 16273.00, 16266.00, 16268.00, 407
2023/10/04 16:18, 16267.00, 16269.00, 16261.00, 16261.00, 106
2023/10/04 16:19, 16261.00, 16265.00, 16261.00, 16264.00, 64
2023/10/04 16:20, 16263.00, 16264.00, 16263.00, 16263.00, 10
2023/10/04 16:21, 16264.00, 16265.00, 16260.00, 16262.00, 112
2023/10/04 16:22, 16261.00, 16264.00, 16261.00, 16263.00, 43
2023/10/04 16:23, 16264.00, 16264.00, 16260.00, 16260.00, 52
2023/10/04 16:24, 16261.00, 16265.00, 16261.00, 16265.00, 85
2023/10/04 16:25, 16266.00, 16269.00, 16265.00, 16266.00, 96
2023/10/04 16:26, 16267.00, 16267.00, 16263.00, 16264.00, 37
2023/10/04 16:27, 16264.00, 16267.00, 16264.00, 16267.00, 45
2023/10/04 16:28, 16267.00, 16272.00, 16267.00, 16270.00, 138
2023/10/04 16:29, 16270.00, 16271.00, 16269.00, 16269.00, 68
2023/10/04 16:30, 16269.00, 16270.00, 16267.00, 16269.00, 83
2023/10/04 16:31, 16270.00, 16272.00, 16268.00, 16269.00, 104
2023/10/04 16:32, 16269.00, 16271.00, 16268.00, 16270.00, 74
2023/10/04 16:33, 16270.00, 16273.00, 16270.00, 16271.00, 155
2023/10/04 16:34, 16271.00, 16272.00, 16266.00, 16267.00, 90
2023/10/04 16:35, 16268.00, 16270.00, 16267.00, 16270.00, 44
2023/10/04 16:36, 16269.00, 16269.00, 16267.00, 16268.00, 49
2023/10/04 16:37, 16267.00, 16267.00, 16264.00, 16265.00, 97
2023/10/04 16:38, 16265.00, 16268.00, 16265.00, 16267.00, 44
2023/10/04 16:39, 16267.00, 16267.00, 16265.00, 16265.00, 21
2023/10/04 16:40, 16265.00, 16274.00, 16264.00, 16271.00, 238
2023/10/04 16:41, 16272.00, 16275.00, 16272.00, 16274.00, 101
2023/10/04 16:42, 16274.00, 16277.00, 16273.00, 16275.00, 233
2023/10/04 16:43, 16275.00, 16278.00, 16273.00, 16278.00, 153
2023/10/04 16:44, 16278.00, 16278.00, 16273.00, 16276.00, 141
2023/10/04 16:45, 16276.00, 16276.00, 16274.00, 16275.00, 65
2023/10/04 16:46, 16276.00, 16276.00, 16274.00, 16275.00, 105
2023/10/04 16:47, 16274.00, 16274.00, 16271.00, 16273.00, 100
2023/10/04 16:48, 16272.00, 16274.00, 16272.00, 16274.00, 54
2023/10/04 16:49, 16273.00, 16276.00, 16273.00, 16275.00, 49
2023/10/04 16:50, 16275.00, 16275.00, 16272.00, 16273.00, 46
2023/10/04 16:51, 16273.00, 16273.00, 16269.00, 16270.00, 66
2023/10/04 16:52, 16269.00, 16272.00, 16268.00, 16271.00, 72
2023/10/04 16:53, 16272.00, 16274.00, 16270.00, 16271.00, 49
2023/10/04 16:54, 16272.00, 16274.00, 16271.00, 16274.00, 20
2023/10/04 16:55, 16273.00, 16273.00, 16271.00, 16271.00, 15
2023/10/04 16:56, 16270.00, 16274.00, 16270.00, 16274.00, 88
2023/10/04 16:57, 16274.00, 16276.00, 16274.00, 16276.00, 68
2023/10/04 16:58, 16276.00, 16280.00, 16275.00, 16280.00, 261
2023/10/04 16:59, 16280.00, 16280.00, 16275.00, 16276.00, 136
2023/10/04 17:00, 16275.00, 16277.00, 16274.00, 16275.00, 81
2023/10/04 17:01, 16277.00, 16279.00, 16276.00, 16276.00, 185
2023/10/04 17:02, 16275.00, 16279.00, 16273.00, 16278.00, 96
2023/10/04 17:03, 16278.00, 16278.00, 16275.00, 16275.00, 60
2023/10/04 17:04, 16274.00, 16276.00, 16273.00, 16275.00, 87
2023/10/04 17:05, 16274.00, 16275.00, 16272.00, 16272.00, 43
2023/10/04 17:06, 16272.00, 16279.00, 16272.00, 16279.00, 97
2023/10/04 17:07, 16279.00, 16293.00, 16279.00, 16286.00, 1586
2023/10/04 17:08, 16287.00, 16287.00, 16278.00, 16279.00, 219
2023/10/04 17:09, 16280.00, 16284.00, 16279.00, 16284.00, 118
2023/10/04 17:10, 16284.00, 16287.00, 16284.00, 16286.00, 126
2023/10/04 17:11, 16285.00, 16286.00, 16283.00, 16286.00, 105
2023/10/04 17:12, 16286.00, 16287.00, 16284.00, 16285.00, 78
2023/10/04 17:13, 16284.00, 16285.00, 16283.00, 16284.00, 56
2023/10/04 17:14, 16285.00, 16286.00, 16283.00, 16286.00, 72
2023/10/04 17:15, 16285.00, 16286.00, 16283.00, 16284.00, 78
2023/10/04 17:16, 16284.00, 16284.00, 16281.00, 16281.00, 68
2023/10/04 17:17, 16281.00, 16282.00, 16280.00, 16281.00, 77
2023/10/04 17:18, 16280.00, 16283.00, 16280.00, 16283.00, 69
2023/10/04 17:19, 16283.00, 16284.00, 16281.00, 16281.00, 46
2023/10/04 17:20, 16281.00, 16282.00, 16281.00, 16282.00, 20
2023/10/04 17:21, 16282.00, 16282.00, 16275.00, 16276.00, 209
2023/10/04 17:22, 16276.00, 16276.00, 16275.00, 16275.00, 68
2023/10/04 17:23, 16275.00, 16278.00, 16275.00, 16276.00, 85
2023/10/04 17:24, 16276.00, 16277.00, 16276.00, 16276.00, 39
2023/10/04 17:25, 16276.00, 16278.00, 16275.00, 16277.00, 60
2023/10/04 17:26, 16277.00, 16279.00, 16277.00, 16278.00, 47
2023/10/04 17:27, 16278.00, 16278.00, 16276.00, 16277.00, 52
2023/10/04 17:28, 16276.00, 16277.00, 16275.00, 16276.00, 53
2023/10/04 17:29, 16275.00, 16277.00, 16275.00, 16277.00, 51
2023/10/04 17:30, 16276.00, 16277.00, 16276.00, 16277.00, 23
2023/10/04 17:31, 16278.00, 16281.00, 16275.00, 16281.00, 123
2023/10/04 17:32, 16281.00, 16286.00, 16281.00, 16286.00, 135
2023/10/04 17:33, 16286.00, 16286.00, 16283.00, 16283.00, 96
2023/10/04 17:34, 16283.00, 16284.00, 16282.00, 16283.00, 50
2023/10/04 17:35, 16282.00, 16283.00, 16281.00, 16283.00, 50
2023/10/04 17:36, 16283.00, 16288.00, 16283.00, 16287.00, 138
2023/10/04 17:37, 16288.00, 16288.00, 16286.00, 16287.00, 67
2023/10/04 17:38, 16286.00, 16287.00, 16284.00, 16286.00, 74
2023/10/04 17:39, 16286.00, 16288.00, 16286.00, 16286.00, 27
2023/10/04 17:40, 16286.00, 16288.00, 16285.00, 16288.00, 53
2023/10/04 17:41, 16288.00, 16293.00, 16288.00, 16291.00, 336
2023/10/04 17:42, 16290.00, 16292.00, 16290.00, 16290.00, 100
2023/10/04 17:43, 16290.00, 16290.00, 16287.00, 16288.00, 78
2023/10/04 17:44, 16289.00, 16289.00, 16285.00, 16286.00, 51
2023/10/04 17:45, 16286.00, 16290.00, 16286.00, 16288.00, 77
2023/10/04 17:46, 16289.00, 16296.00, 16288.00, 16296.00, 403
2023/10/04 17:47, 16296.00, 16296.00, 16293.00, 16294.00, 143
2023/10/04 17:48, 16295.00, 16297.00, 16294.00, 16297.00, 147
2023/10/04 17:49, 16296.00, 16298.00, 16293.00, 16295.00, 171
2023/10/04 17:50, 16295.00, 16295.00, 16293.00, 16293.00, 36
2023/10/04 17:51, 16294.00, 16295.00, 16293.00, 16294.00, 66
2023/10/04 17:52, 16294.00, 16295.00, 16292.00, 16295.00, 109
2023/10/04 17:53, 16296.00, 16298.00, 16295.00, 16297.00, 70
2023/10/04 17:54, 16296.00, 16297.00, 16295.00, 16295.00, 61
2023/10/04 17:55, 16296.00, 16298.00, 16294.00, 16298.00, 84
2023/10/04 17:56, 16298.00, 16298.00, 16292.00, 16292.00, 92
2023/10/04 17:57, 16293.00, 16294.00, 16292.00, 16293.00, 53
2023/10/04 17:58, 16292.00, 16296.00, 16292.00, 16295.00, 95
2023/10/04 17:59, 16294.00, 16295.00, 16293.00, 16293.00, 21
2023/10/04 18:00, 16295.00, 16297.00, 16293.00, 16297.00, 97
2023/10/04 18:01, 16296.00, 16301.00, 16296.00, 16301.00, 619
2023/10/04 18:02, 16301.00, 16302.00, 16297.00, 16298.00, 176
2023/10/04 18:03, 16299.00, 16300.00, 16298.00, 16298.00, 54
2023/10/04 18:04, 16298.00, 16301.00, 16295.00, 16297.00, 150
2023/10/04 18:05, 16296.00, 16297.00, 16295.00, 16296.00, 65
2023/10/04 18:06, 16296.00, 16300.00, 16295.00, 16300.00, 66
2023/10/04 18:07, 16298.00, 16303.00, 16298.00, 16303.00, 167
2023/10/04 18:08, 16302.00, 16303.00, 16301.00, 16301.00, 79
2023/10/04 18:09, 16300.00, 16302.00, 16298.00, 16300.00, 100
2023/10/04 18:10, 16301.00, 16302.00, 16299.00, 16300.00, 48
2023/10/04 18:11, 16300.00, 16300.00, 16298.00, 16298.00, 79
2023/10/04 18:12, 16299.00, 16301.00, 16298.00, 16301.00, 66
2023/10/04 18:13, 16301.00, 16303.00, 16300.00, 16301.00, 69
2023/10/04 18:14, 16301.00, 16302.00, 16300.00, 16302.00, 48
2023/10/04 18:15, 16302.00, 16305.00, 16301.00, 16303.00, 236
2023/10/04 18:16, 16303.00, 16303.00, 16301.00, 16302.00, 86
2023/10/04 18:17, 16303.00, 16303.00, 16301.00, 16302.00, 42
2023/10/04 18:18, 16302.00, 16303.00, 16300.00, 16301.00, 65
2023/10/04 18:19, 16301.00, 16303.00, 16301.00, 16302.00, 40
2023/10/04 18:20, 16302.00, 16303.00, 16302.00, 16302.00, 36
2023/10/04 18:21, 16302.00, 16302.00, 16299.00, 16299.00, 75
2023/10/04 18:22, 16299.00, 16301.00, 16299.00, 16300.00, 47
2023/10/04 18:23, 16299.00, 16299.00, 16296.00, 16299.00, 123
2023/10/04 18:24, 16298.00, 16298.00, 16296.00, 16296.00, 38
2023/10/04 18:25, 16297.00, 16300.00, 16296.00, 16299.00, 85
2023/10/04 18:26, 16300.00, 16300.00, 16298.00, 16298.00, 57
2023/10/04 18:27, 16300.00, 16300.00, 16296.00, 16296.00, 70
2023/10/04 18:28, 16296.00, 16299.00, 16296.00, 16298.00, 41
2023/10/04 18:29, 16297.00, 16297.00, 16295.00, 16295.00, 66
2023/10/04 18:30, 16295.00, 16295.00, 16291.00, 16293.00, 200
2023/10/04 18:31, 16292.00, 16295.00, 16291.00, 16293.00, 84
2023/10/04 18:32, 16293.00, 16295.00, 16292.00, 16292.00, 64
2023/10/04 18:33, 16292.00, 16292.00, 16288.00, 16288.00, 133
2023/10/04 18:34, 16288.00, 16292.00, 16288.00, 16290.00, 130
2023/10/04 18:35, 16291.00, 16292.00, 16289.00, 16289.00, 74
2023/10/04 18:36, 16289.00, 16291.00, 16288.00, 16289.00, 99
2023/10/04 18:37, 16289.00, 16291.00, 16289.00, 16290.00, 48
2023/10/04 18:38, 16289.00, 16293.00, 16289.00, 16292.00, 99
2023/10/04 18:39, 16292.00, 16292.00, 16290.00, 16292.00, 44
2023/10/04 18:40, 16292.00, 16292.00, 16291.00, 16291.00, 42
2023/10/04 18:41, 16291.00, 16292.00, 16291.00, 16291.00, 29
2023/10/04 18:42, 16290.00, 16291.00, 16289.00, 16290.00, 50
2023/10/04 18:43, 16289.00, 16290.00, 16288.00, 16289.00, 53
2023/10/04 18:44, 16289.00, 16289.00, 16286.00, 16286.00, 121
2023/10/04 18:45, 16286.00, 16288.00, 16286.00, 16287.00, 125
2023/10/04 18:46, 16287.00, 16288.00, 16283.00, 16285.00, 164
2023/10/04 18:47, 16285.00, 16286.00, 16283.00, 16283.00, 120
2023/10/04 18:48, 16283.00, 16284.00, 16280.00, 16281.00, 173
2023/10/04 18:49, 16281.00, 16281.00, 16278.00, 16280.00, 253
2023/10/04 18:50, 16280.00, 16281.00, 16280.00, 16280.00, 43
2023/10/04 18:51, 16280.00, 16282.00, 16279.00, 16280.00, 108
2023/10/04 18:52, 16280.00, 16281.00, 16279.00, 16280.00, 58
2023/10/04 18:53, 16279.00, 16283.00, 16279.00, 16281.00, 140
2023/10/04 18:54, 16281.00, 16283.00, 16281.00, 16283.00, 56
2023/10/04 18:55, 16284.00, 16284.00, 16282.00, 16284.00, 89
2023/10/04 18:56, 16283.00, 16285.00, 16282.00, 16285.00, 67
2023/10/04 18:57, 16285.00, 16286.00, 16284.00, 16284.00, 114
2023/10/04 18:58, 16285.00, 16286.00, 16285.00, 16286.00, 49
2023/10/04 18:59, 16286.00, 16287.00, 16285.00, 16287.00, 53
2023/10/04 19:00, 16286.00, 16288.00, 16286.00, 16286.00, 73
2023/10/04 19:01, 16287.00, 16288.00, 16284.00, 16284.00, 60
2023/10/04 19:02, 16284.00, 16284.00, 16282.00, 16284.00, 50
2023/10/04 19:03, 16284.00, 16286.00, 16283.00, 16284.00, 59
2023/10/04 19:04, 16285.00, 16286.00, 16283.00, 16283.00, 37
2023/10/04 19:05, 16284.00, 16285.00, 16283.00, 16285.00, 23
2023/10/04 19:06, 16284.00, 16290.00, 16284.00, 16290.00, 104
2023/10/04 19:07, 16290.00, 16291.00, 16288.00, 16290.00, 79
2023/10/04 19:08, 16291.00, 16294.00, 16290.00, 16294.00, 115
2023/10/04 19:09, 16294.00, 16296.00, 16292.00, 16296.00, 133
2023/10/04 19:10, 16296.00, 16299.00, 16295.00, 16297.00, 204
2023/10/04 19:11, 16298.00, 16299.00, 16296.00, 16298.00, 111
2023/10/04 19:12, 16299.00, 16300.00, 16297.00, 16299.00, 117
2023/10/04 19:13, 16298.00, 16300.00, 16298.00, 16300.00, 72
2023/10/04 19:14, 16300.00, 16304.00, 16298.00, 16304.00, 273
2023/10/04 19:15, 16303.00, 16319.00, 16302.00, 16317.00, 1526
2023/10/04 19:16, 16318.00, 16320.00, 16315.00, 16318.00, 401
2023/10/04 19:17, 16318.00, 16318.00, 16315.00, 16315.00, 182
2023/10/04 19:18, 16315.00, 16319.00, 16314.00, 16318.00, 245
2023/10/04 19:19, 16318.00, 16318.00, 16315.00, 16317.00, 97
2023/10/04 19:20, 16318.00, 16318.00, 16312.00, 16317.00, 170
2023/10/04 19:21, 16316.00, 16317.00, 16313.00, 16313.00, 96
2023/10/04 19:22, 16313.00, 16314.00, 16311.00, 16313.00, 136
2023/10/04 19:23, 16313.00, 16317.00, 16313.00, 16314.00, 112
2023/10/04 19:24, 16315.00, 16315.00, 16313.00, 16314.00, 71
2023/10/04 19:25, 16314.00, 16315.00, 16312.00, 16313.00, 74
2023/10/04 19:26, 16313.00, 16315.00, 16313.00, 16315.00, 67
2023/10/04 19:27, 16315.00, 16317.00, 16314.00, 16316.00, 81
2023/10/04 19:28, 16316.00, 16316.00, 16313.00, 16313.00, 79
2023/10/04 19:29, 16313.00, 16314.00, 16310.00, 16310.00, 234
2023/10/04 19:30, 16310.00, 16311.00, 16309.00, 16310.00, 84
2023/10/04 19:31, 16310.00, 16313.00, 16307.00, 16307.00, 198
2023/10/04 19:32, 16307.00, 16313.00, 16307.00, 16312.00, 88
2023/10/04 19:33, 16312.00, 16314.00, 16312.00, 16314.00, 65
2023/10/04 19:34, 16314.00, 16316.00, 16314.00, 16314.00, 91
2023/10/04 19:35, 16314.00, 16314.00, 16309.00, 16310.00, 71
2023/10/04 19:36, 16312.00, 16312.00, 16307.00, 16308.00, 108
2023/10/04 19:37, 16308.00, 16308.00, 16306.00, 16308.00, 86
2023/10/04 19:38, 16308.00, 16310.00, 16307.00, 16307.00, 51
2023/10/04 19:39, 16308.00, 16313.00, 16308.00, 16310.00, 172
2023/10/04 19:40, 16310.00, 16311.00, 16309.00, 16310.00, 38
2023/10/04 19:41, 16310.00, 16311.00, 16308.00, 16308.00, 45
2023/10/04 19:42, 16309.00, 16311.00, 16309.00, 16310.00, 46
2023/10/04 19:43, 16308.00, 16308.00, 16307.00, 16307.00, 76
2023/10/04 19:44, 16308.00, 16308.00, 16305.00, 16305.00, 118
2023/10/04 19:45, 16306.00, 16309.00, 16306.00, 16309.00, 62
2023/10/04 19:46, 16309.00, 16311.00, 16308.00, 16311.00, 80
2023/10/04 19:47, 16310.00, 16313.00, 16310.00, 16313.00, 56
2023/10/04 19:48, 16313.00, 16314.00, 16311.00, 16312.00, 102
2023/10/04 19:49, 16312.00, 16314.00, 16311.00, 16312.00, 57
2023/10/04 19:50, 16312.00, 16312.00, 16310.00, 16312.00, 39
2023/10/04 19:51, 16311.00, 16311.00, 16309.00, 16310.00, 83
2023/10/04 19:52, 16310.00, 16312.00, 16310.00, 16312.00, 45
2023/10/04 19:53, 16311.00, 16312.00, 16308.00, 16309.00, 50
2023/10/04 19:54, 16309.00, 16311.00, 16309.00, 16310.00, 38
2023/10/04 19:55, 16310.00, 16314.00, 16310.00, 16310.00, 78
2023/10/04 19:56, 16309.00, 16310.00, 16308.00, 16308.00, 65
2023/10/04 19:57, 16308.00, 16308.00, 16303.00, 16304.00, 174
2023/10/04 19:58, 16304.00, 16305.00, 16303.00, 16303.00, 64
2023/10/04 19:59, 16303.00, 16307.00, 16303.00, 16307.00, 64
2023/10/04 20:00, 16307.00, 16307.00, 16306.00, 16307.00, 34
2023/10/04 20:01, 16306.00, 16310.00, 16305.00, 16306.00, 150
2023/10/04 20:02, 16306.00, 16310.00, 16306.00, 16309.00, 55
2023/10/04 20:03, 16310.00, 16310.00, 16306.00, 16309.00, 37
2023/10/04 20:04, 16309.00, 16311.00, 16309.00, 16309.00, 50
2023/10/04 20:05, 16309.00, 16309.00, 16305.00, 16305.00, 49
2023/10/04 20:06, 16305.00, 16308.00, 16305.00, 16306.00, 35
2023/10/04 20:07, 16307.00, 16307.00, 16302.00, 16302.00, 99
2023/10/04 20:08, 16302.00, 16303.00, 16300.00, 16300.00, 116
2023/10/04 20:09, 16300.00, 16308.00, 16300.00, 16308.00, 103
2023/10/04 20:10, 16308.00, 16310.00, 16304.00, 16305.00, 97
2023/10/04 20:11, 16305.00, 16305.00, 16302.00, 16302.00, 67
2023/10/04 20:12, 16302.00, 16305.00, 16302.00, 16304.00, 55
2023/10/04 20:13, 16304.00, 16306.00, 16304.00, 16305.00, 35
2023/10/04 20:14, 16305.00, 16307.00, 16305.00, 16306.00, 43
2023/10/04 20:15, 16306.00, 16308.00, 16306.00, 16306.00, 95
2023/10/04 20:16, 16306.00, 16334.00, 16304.00, 16332.00, 1877
2023/10/04 20:17, 16331.00, 16335.00, 16328.00, 16329.00, 368
2023/10/04 20:18, 16329.00, 16330.00, 16322.00, 16324.00, 286
2023/10/04 20:19, 16325.00, 16325.00, 16321.00, 16322.00, 208
2023/10/04 20:20, 16322.00, 16322.00, 16312.00, 16317.00, 354
2023/10/04 20:21, 16316.00, 16317.00, 16307.00, 16309.00, 357
2023/10/04 20:22, 16309.00, 16319.00, 16308.00, 16318.00, 172
2023/10/04 20:23, 16317.00, 16320.00, 16314.00, 16319.00, 162
2023/10/04 20:24, 16320.00, 16321.00, 16318.00, 16319.00, 130
2023/10/04 20:25, 16318.00, 16319.00, 16311.00, 16313.00, 116
2023/10/04 20:26, 16312.00, 16313.00, 16309.00, 16312.00, 117
2023/10/04 20:27, 16312.00, 16312.00, 16308.00, 16308.00, 90
2023/10/04 20:28, 16309.00, 16310.00, 16304.00, 16308.00, 261
2023/10/04 20:29, 16307.00, 16312.00, 16305.00, 16311.00, 154
2023/10/04 20:30, 16310.00, 16314.00, 16309.00, 16310.00, 147
2023/10/04 20:31, 16309.00, 16314.00, 16309.00, 16310.00, 98
2023/10/04 20:32, 16310.00, 16312.00, 16304.00, 16308.00, 182
2023/10/04 20:33, 16309.00, 16309.00, 16307.00, 16309.00, 68
2023/10/04 20:34, 16310.00, 16313.00, 16309.00, 16313.00, 56
2023/10/04 20:35, 16313.00, 16316.00, 16312.00, 16315.00, 118
2023/10/04 20:36, 16315.00, 16316.00, 16313.00, 16315.00, 62
2023/10/04 20:37, 16313.00, 16318.00, 16313.00, 16316.00, 98
2023/10/04 20:38, 16317.00, 16318.00, 16314.00, 16315.00, 70
2023/10/04 20:39, 16314.00, 16320.00, 16314.00, 16320.00, 89
2023/10/04 20:40, 16319.00, 16322.00, 16319.00, 16321.00, 162
2023/10/04 20:41, 16322.00, 16323.00, 16321.00, 16322.00, 66
2023/10/04 20:42, 16322.00, 16322.00, 16318.00, 16318.00, 125
2023/10/04 20:43, 16318.00, 16325.00, 16318.00, 16324.00, 205
2023/10/04 20:44, 16324.00, 16325.00, 16322.00, 16325.00, 145
2023/10/04 20:45, 16324.00, 16330.00, 16324.00, 16328.00, 255
2023/10/04 20:46, 16327.00, 16328.00, 16322.00, 16323.00, 86
2023/10/04 20:47, 16323.00, 16326.00, 16322.00, 16326.00, 87
2023/10/04 20:48, 16326.00, 16328.00, 16326.00, 16327.00, 58
2023/10/04 20:49, 16328.00, 16330.00, 16327.00, 16328.00, 162
2023/10/04 20:50, 16328.00, 16329.00, 16328.00, 16329.00, 99
2023/10/04 20:51, 16329.00, 16330.00, 16323.00, 16323.00, 124
2023/10/04 20:52, 16324.00, 16326.00, 16324.00, 16326.00, 77
2023/10/04 20:53, 16325.00, 16326.00, 16324.00, 16324.00, 67
2023/10/04 20:54, 16323.00, 16323.00, 16320.00, 16322.00, 102
2023/10/04 20:55, 16321.00, 16323.00, 16318.00, 16318.00, 123
2023/10/04 20:56, 16319.00, 16321.00, 16318.00, 16320.00, 67
2023/10/04 20:57, 16319.00, 16320.00, 16316.00, 16319.00, 137
2023/10/04 20:58, 16319.00, 16321.00, 16319.00, 16320.00, 54
2023/10/04 20:59, 16319.00, 16319.00, 16316.00, 16317.00, 59
2023/10/04 21:00, 16318.00, 16318.00, 16313.00, 16315.00, 175
2023/10/04 21:01, 16315.00, 16318.00, 16313.00, 16313.00, 105
2023/10/04 21:02, 16314.00, 16314.00, 16312.00, 16314.00, 69
2023/10/04 21:03, 16314.00, 16314.00, 16310.00, 16310.00, 119
2023/10/04 21:04, 16311.00, 16315.00, 16310.00, 16314.00, 100
2023/10/04 21:05, 16315.00, 16318.00, 16314.00, 16317.00, 73
2023/10/04 21:06, 16318.00, 16318.00, 16310.00, 16310.00, 102
2023/10/04 21:07, 16310.00, 16314.00, 16310.00, 16312.00, 55
2023/10/04 21:08, 16313.00, 16316.00, 16312.00, 16314.00, 48
2023/10/04 21:09, 16313.00, 16318.00, 16313.00, 16317.00, 45
2023/10/04 21:10, 16316.00, 16317.00, 16313.00, 16314.00, 44
2023/10/04 21:11, 16314.00, 16315.00, 16313.00, 16315.00, 38
2023/10/04 21:12, 16315.00, 16315.00, 16309.00, 16309.00, 160
2023/10/04 21:13, 16310.00, 16313.00, 16309.00, 16311.00, 59
2023/10/04 21:14, 16311.00, 16311.00, 16310.00, 16310.00, 47
2023/10/04 21:15, 16310.00, 16313.00, 16310.00, 16312.00, 51
2023/10/04 21:16, 16311.00, 16313.00, 16310.00, 16311.00, 57
2023/10/04 21:17, 16311.00, 16311.00, 16309.00, 16311.00, 34
2023/10/04 21:18, 16310.00, 16310.00, 16308.00, 16308.00, 80
2023/10/04 21:19, 16308.00, 16309.00, 16307.00, 16308.00, 81
2023/10/04 21:20, 16308.00, 16310.00, 16307.00, 16309.00, 62
2023/10/04 21:21, 16308.00, 16309.00, 16307.00, 16307.00, 58
